iso_code,country,year,population,per_capita_electricity,energy_per_capita,fossil_energy_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,hydro_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,other_renewables_energy_per_capita,nuclear_energy_per_capita,total_energy,total_electricity,total_fossil_energy,total_renewable_energy,renewable_energy_percentage,fossil_energy_percentage
BGR,Bulgaria,1996,8292000.0,5151.471,32565.312,25530.078,977.851,7035.234,977.851,0.0,0.0,0.0,6057.383,270031567104.0,42715997532.0,211695406776.0,58336160328.0,21.60%,78.40%
BGR,Bulgaria,1997,8212000.0,5212.25,31055.416,24119.422,931.564,6935.994,931.564,0.0,0.0,0.0,6004.429,255027076192.0,42802997000.0,198068693464.0,56958382728.0,22.33%,77.67%
BGR,Bulgaria,1998,8138000.0,5125.461,30110.813,23285.489,1057.113,6825.324,1057.113,0.0,0.0,0.0,5768.211,245041796194.0,41711001618.0,189497309482.0,55544486712.0,22.67%,77.33%
BGR,Bulgaria,1999,8067000.0,4741.292,26584.994,20191.658,947.964,6393.336,947.964,0.0,0.0,0.0,5445.372,214461146598.0,38248002564.0,162886105086.0,51575041512.0,24.05%,75.95%
BGR,Bulgaria,2000,7998000.0,5076.769,26973.035,19731.288,928.358,7241.747,928.358,0.0,0.0,0.0,6313.389,215730333930.0,40603998462.0,157810841424.0,57919492506.0,26.85%,73.15%
BGR,Bulgaria,2001,7931000.0,5478.25,28354.462,20946.201,604.422,7408.261,604.422,0.0,0.0,0.0,6803.839,224879238122.0,43448000750.0,166124320131.0,58754917991.0,26.13%,73.87%
BGR,Bulgaria,2002,7866000.0,5351.004,27780.369,19966.579,764.787,7813.79,764.787,0.0,0.0,0.0,7049.004,218520382554.0,42090997464.0,157057110414.0,61463272140.0,28.13%,71.87%
BGR,Bulgaria,2003,7804000.0,5419.528,28837.518,21747.686,1057.418,7089.832,1057.418,0.0,0.0,0.0,6032.414,225047990472.0,42293996512.0,169718941544.0,55329048928.0,24.59%,75.41%
BGR,Bulgaria,2004,7745000.0,5344.972,28154.825,21170.079,1107.619,6984.746,1107.27,0.0,0.35,0.0,5877.127,218059119625.0,41396808140.0,163962261855.0,54096857770.0,24.81%,75.19%
BGR,Bulgaria,2005,7687000.0,5715.105,30659.726,22613.194,1519.376,8046.532,1517.626,0.0,1.75,0.0,6527.156,235681313762.0,43932012135.0,173827622278.0,61853691484.0,26.24%,73.76%
BGR,Bulgaria,2006,7631000.0,5959.51,31634.214,23314.802,1491.476,8319.411,1484.471,0.0,7.006,0.0,6827.935,241400687034.0,45477020810.0,177915254062.0,63485425341.0,26.30%,73.70%
BGR,Bulgaria,2007,7577000.0,5660.909,30862.095,24704.722,1024.009,6157.373,1007.532,0.0,16.477,0.0,5133.364,233842093815.0,42892707493.0,187187678594.0,46654415221.0,19.95%,80.05%
BGR,Bulgaria,2008,7524000.0,5921.341,30577.501,24004.505,1039.201,6570.264,990.785,0.0,42.803,5.614,5531.063,230065117524.0,44552169684.0,180609895620.0,49434666336.0,21.49%,78.50%
BGR,Bulgaria,2009,7474000.0,5663.285,27013.459,20345.118,1305.06,6660.089,1218.009,1.053,83.19,2.808,5355.029,201898592566.0,42327392090.0,152059411932.0,49777505186.0,24.65%,75.31%
BGR,Bulgaria,2010,7425000.0,6192.24,28276.951,20864.679,2032.515,7387.356,1775.817,5.267,239.14,12.291,5354.841,209956361175.0,45977382000.0,154920241575.0,54851118300.0,26.13%,73.79%
BGR,Bulgaria,2011,7379000.0,6769.789,30268.183,23130.377,1381.951,7111.341,1024.435,35.471,302.379,19.667,5729.39,223348922357.0,49954273031.0,170679051883.0,52474585239.0,23.49%,76.42%
BGR,Bulgaria,2012,7334000.0,6342.409,28939.917,21392.082,1870.885,7414.704,1132.997,285.883,428.825,23.18,5543.819,212245351278.0,46515227606.0,156889529388.0,54379439136.0,25.62%,73.92%
BGR,Bulgaria,2013,7290000.0,5899.838,26922.036,19337.716,2432.657,7409.58,1432.893,477.982,482.548,39.234,4976.923,196261642440.0,43009819020.0,140971949640.0,54015838200.0,27.52%,71.83%
BGR,Bulgaria,2014,7246000.0,6473.98,28824.115,20481.124,2595.063,8167.687,1617.35,439.723,467.469,70.521,5572.624,208859537290.0,46910459080.0,148406224504.0,59183060002.0,28.34%,71.06%
BGR,Bulgaria,2015,7200000.0,6765.349,30872.252,22154.207,3080.053,8483.593,1989.027,485.926,510.169,94.931,5403.541,222280214400.0,48710512800.0,159510290400.0,61081869600.00001,27.48%,71.76%
BGR,Bulgaria,2016,7152000.0,6229.827,29425.26,21116.311,2498.836,8045.957,1386.091,487.347,501.06,124.338,5547.121,210449459520.0,44555722704.0,151023856272.0,57544684464.0,27.34%,71.76%
BGR,Bulgaria,2017,7102000.0,6324.126,30285.743,22386.191,2158.236,7630.467,995.531,493.863,529.451,139.391,5472.23,215089346786.0,44913942852.0,158986728482.0,54191576634.0,25.19%,73.92%
BGR,Bulgaria,2018,7052000.0,6599.439,30430.953,21202.605,3277.59,8960.728,1813.842,473.243,464.555,525.951,5683.137,214599080556.0,46539243828.0,149520770460.0,63191053855.99999,29.45%,69.67%
BGR,Bulgaria,2019,7000000.0,6257.819,29649.22,20771.931,2728.666,8589.974,1210.428,647.604,462.412,408.222,5861.308,207544540000.0,43804733000.0,145403517000.0,60129818000.0,28.97%,70.06%
HRV,Croatia,1990,4776000.0,1831.658,20890.141,18677.107,2213.035,2213.035,2213.035,0.0,0.0,0.0,0.0,99771313416.0,8747998608.0,89201863032.0,10569455160.0,10.59%,89.41%
HRV,Croatia,1991,4760000.0,1878.361,17595.703,14163.744,3431.959,3431.959,3431.959,0.0,0.0,0.0,0.0,83755546280.0,8940998360.0,67419421440.0,16336124840.0,19.50%,80.50%
HRV,Croatia,1992,4733000.0,1880.837,16847.954,14292.02,2555.933,2555.933,2552.412,0.0,0.0,3.521,0.0,79741366282.0,8902001521.0,67644130660.0,12097230889.0,15.17%,84.83%
HRV,Croatia,1993,4698000.0,2035.76,17706.127,15004.621,2701.506,2701.506,2690.272,0.0,0.0,11.234,0.0,83183384646.0,9564000480.0,70491709458.0,12691675188.0,15.26%,84.74%
HRV,Croatia,1994,4658000.0,1883.426,18009.265,14764.546,3244.719,3244.719,3241.141,0.0,0.0,3.578,0.0,83887156370.0,8772998308.0,68773255268.0,15113901102.0,18.02%,81.98%
HRV,Croatia,1995,4617000.0,2009.097,18803.771,15381.632,3422.138,3422.138,3419.13,0.0,0.0,3.008,0.0,86817010707.0,9276000849.0,71016994944.0,15800011146.0,18.20%,81.80%
HRV,Croatia,1996,4575000.0,2442.186,20291.126,15510.916,4780.21,4780.21,4774.139,0.0,0.0,6.072,0.0,92831901450.0,11173000950.0,70962440700.0,21869460750.0,23.56%,76.44%
HRV,Croatia,1997,4532000.0,2261.253,20368.715,16780.034,3588.681,3588.681,3587.455,0.0,0.0,1.226,0.0,92311016380.0,10247998596.0,76047114088.0,16263902292.0,17.62%,82.38%
HRV,Croatia,1998,4492000.0,2551.647,21736.228,18009.229,3726.999,3726.999,3723.907,0.0,0.0,3.092,0.0,97639136176.0,11461998324.0,80897456668.0,16741679508.0,17.15%,82.85%
HRV,Croatia,1999,4456000.0,2912.702,22616.179,18047.429,4568.75,4568.75,4567.503,0.0,0.0,1.247,0.0,100777693624.0,12979000112.000002,80419343624.0,20358350000.0,20.20%,79.80%
HRV,Croatia,2000,4428000.0,2543.564,21543.208,17494.474,4048.734,4048.734,4048.106,0.0,0.0,0.627,0.0,95393325024.0,11262901392.0,77465530872.0,17927794152.0,18.79%,81.21%
HRV,Croatia,2001,4408000.0,2897.096,22740.298,18244.447,4495.851,4495.851,4495.851,0.0,0.0,0.0,0.0,100239233584.0,12770399168.0,80421522376.0,19817711208.0,19.77%,80.23%
HRV,Croatia,2002,4396000.0,2890.218,22881.253,19231.782,3649.472,3649.472,3649.472,0.0,0.0,0.0,0.0,100585988188.0,12705398328.0,84542913672.0,16043078912.0,15.95%,84.05%
HRV,Croatia,2003,4389000.0,3005.65,24005.683,20617.767,3387.916,3387.916,3387.916,0.0,0.0,0.0,0.0,105360942687.0,13191797850.0,90491379363.0,14869563324.0,14.11%,85.89%
HRV,Croatia,2004,4384000.0,3169.845,24910.583,20197.4,4713.183,4713.183,4709.479,0.0,1.235,2.47,0.0,109207995872.0,13896600480.0,88545401600.0,20662594272.0,18.92%,81.08%
HRV,Croatia,2005,4378000.0,2982.298,24681.734,20344.017,4337.716,4337.716,4322.97,0.0,6.144,8.602,0.0,108056631452.0,13056500643.999998,89066106426.0,18990520648.0,17.57%,82.43%
HRV,Croatia,2006,4371000.0,2956.532,24433.724,20368.944,4064.78,4064.78,4046.434,0.0,11.619,6.727,0.0,106799807604.0,12923001372.0,89032654224.0,17767153380.0,16.64%,83.36%
HRV,Croatia,2007,4362000.0,2875.676,24676.89,21782.179,2887.654,2887.654,2862.078,0.0,21.313,4.263,0.0,107640594180.0,12543698712.0,95013864798.0,12595946748.0,11.70%,88.27%
HRV,Croatia,2008,4353000.0,2935.906,24549.593,20997.446,3542.716,3542.716,3505.724,0.0,24.257,12.735,0.0,106864378329.0,12779998818.0,91401882438.0,15421442748.0,14.43%,85.53%
HRV,Croatia,2009,4341000.0,3079.857,24240.986,19694.281,4525.341,4525.341,4477.587,0.01,32.635,15.109,0.0,105230120226.0,13369659237.0,85492873821.0,19644505281.0,18.67%,81.24%
HRV,Croatia,2010,4328000.0,3418.775,24650.009,19048.503,5601.505,5601.505,5497.875,0.01,83.739,19.881,0.0,106685238951.99998,14796458200.0,82441920984.0,24243313640.0,22.72%,77.28%
HRV,Croatia,2011,4313000.0,2606.601,21689.341,18501.96,3177.905,3177.905,3024.077,0.01,120.771,33.047,0.0,93546127733.0,11242270113.0,79798953480.0,13706304265.0,14.65%,85.30%
HRV,Croatia,2012,4296000.0,2465.772,20176.69,16944.933,3154.946,3154.946,2900.128,1.199,197.259,56.36,0.0,86679060240.0,10592956512.0,72795432168.0,13553648016.0,15.64%,83.98%
HRV,Croatia,2013,4277000.0,3261.156,22090.545,16452.555,5552.258,5552.258,5161.191,6.761,309.48,74.826,0.0,94481260965.0,13947964212.0,70367577735.0,23747007466.0,25.13%,74.48%
HRV,Croatia,2014,4256000.0,3156.683,22157.19,16134.73,5941.916,5941.916,5385.814,20.929,436.51,98.663,0.0,94301000640.0,13434842848.0,68669410880.0,25288794496.0,26.82%,72.82%
HRV,Croatia,2015,4233000.0,2654.707,21182.051,16627.443,4488.194,4488.194,3819.448,34.065,475.713,158.969,0.0,89663621883.0,11237374731.0,70383966219.0,18998525202.0,21.19%,78.50%
HRV,Croatia,2016,4209000.0,2996.986,22131.93,17131.789,4997.326,4997.326,4094.533,39.434,605.845,257.514,0.0,93153293370.0,12614314074.0,72107699901.0,21033745134.0,22.58%,77.41%
HRV,Croatia,2017,4183000.0,2816.926,22318.159,18063.86,4252.753,4252.753,3172.008,47.036,719.58,314.129,0.0,93356859097.0,11783201458.0,75561126380.0,17789265799.0,19.06%,80.94%
HRV,Croatia,2018,4156000.0,3259.793,23521.493,17596.235,5849.439,5849.439,4605.313,44.792,798.599,400.735,0.0,97755324908.0,13547699708.0,73129952660.0,24310268484.0,24.87%,74.81%
HRV,Croatia,2019,4130000.0,3041.405,22870.486,17865.224,4925.61,4925.61,3502.198,47.011,863.169,513.233,0.0,94455107180.0,12561002650.0,73783375120.0,20342769300.0,21.54%,78.11%
CYP,Cyprus,1965,581000.0,,8055.515,8055.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680254215.0,,4680254215.0,0.0,0.00%,100.00%
CYP,Cyprus,1966,585000.0,,9125.875,9125.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5338636875.0,,5338636875.0,0.0,0.00%,100.00%
CYP,Cyprus,1967,591000.0,,9792.317,9792.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5787259346.999999,,5787259346.999999,0.0,0.00%,100.00%
CYP,Cyprus,1968,598000.0,,10747.921,10747.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6427256758.0,,6427256758.0,0.0,0.00%,100.00%
CYP,Cyprus,1969,606000.0,,12524.422,12524.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7589799732.0,,7589799732.0,0.0,0.00%,100.00%
CYP,Cyprus,1970,614000.0,,13037.191,13037.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004835274.0,,8004835274.0,0.0,0.00%,100.00%
CYP,Cyprus,1971,621000.0,,15376.042,15376.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9548522082.0,,9548522082.0,0.0,0.00%,100.00%
CYP,Cyprus,1972,628000.0,,17097.185,17097.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10737032180.0,,10737032180.0,0.0,0.00%,100.00%
CYP,Cyprus,1973,635000.0,,18140.44,18140.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11519179400.0,,11519179400.0,0.0,0.00%,100.00%
CYP,Cyprus,1974,642000.0,,15908.244,15908.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10213092648.0,,10213092648.0,0.0,0.00%,100.00%
CYP,Cyprus,1975,650000.0,,13123.441,13123.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8530236650.0,,8530236650.0,0.0,0.00%,100.00%
CYP,Cyprus,1976,658000.0,,13180.952,13180.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8673066416.0,,8673066416.0,0.0,0.00%,100.00%
CYP,Cyprus,1977,666000.0,,14710.197,14710.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796991202.0,,9796991202.0,0.0,0.00%,100.00%
CYP,Cyprus,1978,673000.0,,14924.953,14924.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044493369.0,,10044493369.0,0.0,0.00%,100.00%
CYP,Cyprus,1979,680000.0,,14989.473,14989.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10192841640.0,,10192841640.0,0.0,0.00%,100.00%
CYP,Cyprus,1980,685000.0,,15005.362,15005.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10278672970.0,,10278672970.0,0.0,0.00%,100.00%
CYP,Cyprus,1981,689000.0,,14305.082,14305.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9856201498.0,,9856201498.0,0.0,0.00%,100.00%
CYP,Cyprus,1982,692000.0,,17071.967,17071.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11813801164.0,,11813801164.0,0.0,0.00%,100.00%
CYP,Cyprus,1983,694000.0,,17911.657,17911.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12430689958.0,,12430689958.0,0.0,0.00%,100.00%
CYP,Cyprus,1984,698000.0,,18069.483,18069.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12612499134.0,,12612499134.0,0.0,0.00%,100.00%
CYP,Cyprus,1985,704000.0,1873.58,19269.021,19269.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13565390784.0,1319000320.0,13565390784.0,0.0,0.00%,100.00%
CYP,Cyprus,1986,712000.0,1998.596,19864.396,19864.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14143449952.0,1423000352.0,14143449952.0,0.0,0.00%,100.00%
CYP,Cyprus,1987,723000.0,2076.072,23901.576,23901.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17280839448.0,1501000056.0,17280839448.0,0.0,0.00%,100.00%
CYP,Cyprus,1988,736000.0,2237.772,24245.951,24245.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17845019936.0,1647000192.0,17845019936.0,0.0,0.00%,100.00%
CYP,Cyprus,1989,751000.0,2438.083,24383.551,24383.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18312046801.0,1831000333.0,18312046801.0,0.0,0.00%,100.00%
CYP,Cyprus,1990,767000.0,2573.664,25129.793,25129.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19274551231.0,1974000288.0000002,19274551231.0,0.0,0.00%,100.00%
CYP,Cyprus,1991,783000.0,2652.618,24919.76,24919.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19512172080.0,2076999894.0,19512172080.0,0.0,0.00%,100.00%
CYP,Cyprus,1992,801000.0,3033.708,28460.297,28460.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22796697897.0,2430000108.0,22796697897.0,0.0,0.00%,100.00%
CYP,Cyprus,1993,819000.0,3162.393,28925.759,28925.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23690196621.0,2589999867.0,23690196621.0,0.0,0.00%,100.00%
CYP,Cyprus,1994,837000.0,3207.885,28354.097,28354.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23732379189.0,2684999745.0,23732379189.0,0.0,0.00%,100.00%
CYP,Cyprus,1995,855000.0,2920.468,29509.583,29509.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25230693465.0,2497000140.0,25230693465.0,0.0,0.00%,100.00%
CYP,Cyprus,1996,873000.0,2988.545,29329.712,29329.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25604838576.0,2608999785.0,25604838576.0,0.0,0.00%,100.00%
CYP,Cyprus,1997,891000.0,3061.728,29014.19,29014.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25851643290.0,2727999648.0,25851643290.0,0.0,0.00%,100.00%
CYP,Cyprus,1998,909000.0,3290.429,30194.31,30194.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27446627790.0,2990999961.0,27446627790.0,0.0,0.00%,100.00%
CYP,Cyprus,1999,926000.0,3389.849,31188.663,31188.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28880701938.0,3139000174.0,28880701938.0,0.0,0.00%,100.00%
CYP,Cyprus,2000,943000.0,3573.701,32090.275,32090.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30261129325.0,3370000043.0,30261129325.0,0.0,0.00%,100.00%
CYP,Cyprus,2001,960000.0,3698.958,31885.08,31885.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30609676800.0,3550999680.0,30609676800.0,0.0,0.00%,100.00%
CYP,Cyprus,2002,977000.0,3874.104,30896.582,30896.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30185960614.0,3784999608.0,30185960614.0,0.0,0.00%,100.00%
CYP,Cyprus,2003,994000.0,4076.459,32282.018,32282.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32088325892.0,4052000246.0,32088325892.0,0.0,0.00%,100.00%
CYP,Cyprus,2004,1010000.0,4160.205,30919.066,30917.043,2.024,2.024,0.0,1.072,0.951,0.0,0.0,31228256660.0,4201807050.0,31226213430.0,2044240.0,0.01%,99.99%
CYP,Cyprus,2005,1028000.0,4257.705,34039.547,34037.137,2.41,2.41,0.0,1.481,0.929,0.0,0.0,34992654316.0,4376920740.0,34990176836.0,2477480.0,0.01%,99.99%
CYP,Cyprus,2006,1046000.0,4447.908,32898.322,32894.458,3.864,3.864,0.0,2.561,0.907,0.396,0.0,34411644812.0,4652511768.0,34407603068.0,4041744.0,0.01%,99.99%
CYP,Cyprus,2007,1064000.0,4578.51,32881.13,32862.776,8.71,8.71,0.0,4.326,0.889,3.495,0.0,34985522320.0,4871534640.0,34965993664.0,9267440.0,0.03%,99.94%
CYP,Cyprus,2008,1082000.0,4693.577,33131.347,32941.897,37.464,37.464,0.0,7.319,0.869,29.276,0.0,35848117454.0,5078450314.0,35643132554.0,40536048.0,0.11%,99.43%
CYP,Cyprus,2009,1098000.0,4749.279,31864.753,31630.71,74.919,74.919,0.0,9.557,0.851,64.511,0.0,34987498794.0,5214708342.000001,34730519580.0,82261062.0,0.24%,99.27%
CYP,Cyprus,2010,1113000.0,4781.889,30574.303,30255.541,171.013,171.013,0.0,16.399,72.622,81.993,0.0,34029199239.0,5322242457.0,33674417133.0,190337469.0,0.56%,98.96%
CYP,Cyprus,2011,1125000.0,4381.522,29931.434,29356.962,410.027,410.027,0.0,27.642,262.602,119.783,0.0,33672863250.0,4929212250.0,33026582250.0,461280375.0,1.37%,98.08%
CYP,Cyprus,2012,1135000.0,4155.808,27788.344,27042.115,583.234,583.234,0.0,49.927,419.838,113.469,0.0,31539770440.0,4716842080.0,30692800525.0,661970590.0,2.10%,97.31%
CYP,Cyprus,2013,1144000.0,3750.008,24651.741,23767.194,731.818,731.818,0.0,105.185,516.972,109.661,0.0,28201591704.000004,4290009152.0,27189669936.0,837199792.0,2.97%,96.41%
CYP,Cyprus,2014,1152000.0,3775.974,24494.627,23693.986,702.502,702.502,0.0,184.683,406.258,111.561,0.0,28217810304.0,4349922048.0,27295471872.0,809282304.0,2.87%,96.73%
CYP,Cyprus,2015,1161000.0,3905.902,25059.153,24090.734,871.041,871.041,0.0,275.984,483.416,111.641,0.0,29093676633.0,4534752222.0,27969342174.0,1011278601.0000001,3.48%,96.14%
CYP,Cyprus,2016,1170000.0,4177.486,27043.816,26043.211,912.761,912.761,0.0,313.677,487.271,111.814,0.0,31641264720.0,4887658620.0,30470556870.0,1067930370.0,3.38%,96.30%
CYP,Cyprus,2017,1180000.0,4240.987,27540.713,26534.149,922.077,922.077,0.0,364.449,447.988,109.64,0.0,32498041340.0,5004364660.0,31310295820.0,1088050860.0,3.35%,96.35%
CYP,Cyprus,2018,1189000.0,4256.154,27215.923,26158.958,969.487,969.487,0.0,400.985,461.144,107.359,0.0,32359732447.0,5060567106.000001,31103001062.0,1152720043.0,3.56%,96.12%
CYP,Cyprus,2019,1199000.0,4093.79,27022.732,25853.0,1060.953,1060.953,0.0,445.366,491.807,123.78,0.0,32400255668.0,4908454210.0,30997747000.0,1272082647.0,3.93%,95.67%
DNK,Denmark,1965,4760000.0,,34916.791,34902.202,14.589,14.589,14.589,0.0,0.0,0.0,0.0,166203925160.0,,166134481520.0,69443640.0,0.04%,99.96%
DNK,Denmark,1966,4796000.0,,39419.286,39404.227,15.059,15.059,15.059,0.0,0.0,0.0,0.0,189054895656.0,,188982672692.0,72222964.0,0.04%,99.96%
DNK,Denmark,1967,4832000.0,,39345.851,39331.479,14.372,14.372,14.372,0.0,0.0,0.0,0.0,190119152032.0,,190049706528.0,69445504.0,0.04%,99.96%
DNK,Denmark,1968,4866000.0,,40826.809,40814.821,11.988,11.988,11.988,0.0,0.0,0.0,0.0,198663252594.0,,198604918986.00003,58333608.0,0.03%,99.97%
DNK,Denmark,1969,4899000.0,,46548.854,46536.38,12.474,12.474,12.474,0.0,0.0,0.0,0.0,228042835746.0,,227981725620.0,61110126.0,0.03%,99.97%
DNK,Denmark,1970,4931000.0,,49277.087,49263.567,13.52,13.52,13.52,0.0,0.0,0.0,0.0,242985315997.0,,242918648877.0,66667120.0,0.03%,99.97%
DNK,Denmark,1971,4962000.0,,46277.92,46264.484,13.435,13.435,13.435,0.0,0.0,0.0,0.0,229631039040.0,,229564369607.99997,66664470.0,0.03%,99.97%
DNK,Denmark,1972,4991000.0,,48555.032,48541.675,13.357,13.357,13.357,0.0,0.0,0.0,0.0,242338164712.0,,242271499925.0,66664787.0,0.03%,99.97%
DNK,Denmark,1973,5017000.0,,46734.194,46720.905,13.288,13.288,13.288,0.0,0.0,0.0,0.0,234465451298.00003,,234398780385.0,66665896.0,0.03%,99.97%
DNK,Denmark,1974,5041000.0,,42314.972,42301.747,13.225,13.225,13.225,0.0,0.0,0.0,0.0,213309773852.0,,213243106627.0,66667225.0,0.03%,99.97%
DNK,Denmark,1975,5063000.0,,41523.974,41512.453,11.522,11.522,11.522,0.0,0.0,0.0,0.0,210235880362.0,,210177549539.0,58335886.0,0.03%,99.97%
DNK,Denmark,1976,5081000.0,,45550.08,45539.693,10.387,10.387,10.387,0.0,0.0,0.0,0.0,231439956480.0,,231387180133.0,52776347.0,0.02%,99.98%
DNK,Denmark,1977,5097000.0,,46338.002,46323.833,14.17,14.17,14.17,0.0,0.0,0.0,0.0,236184796194.0,,236112576801.0,72224490.0,0.03%,99.97%
DNK,Denmark,1978,5110000.0,,46891.077,46874.769,16.308,16.308,14.677,0.0,1.631,0.0,0.0,239613403470.0,,239530069590.0,83333880.0,0.03%,99.97%
DNK,Denmark,1979,5119000.0,,46714.7,46695.707,18.992,18.992,15.737,0.0,3.256,0.0,0.0,239132549300.0,,239035324133.0,97220048.0,0.04%,99.96%
DNK,Denmark,1980,5124000.0,,45463.133,45438.955,24.178,24.178,18.486,0.0,5.692,0.0,0.0,232953093492.0,,232829205420.0,123888072.0,0.05%,99.95%
DNK,Denmark,1981,5125000.0,,40827.18,40802.247,24.932,24.932,19.241,0.0,5.691,0.0,0.0,209239297500.0,,209111515875.00003,127776500.0,0.06%,99.94%
DNK,Denmark,1982,5123000.0,,39036.851,39010.391,26.46,26.46,16.429,0.0,10.031,0.0,0.0,199985787673.0,,199850233093.00003,135554580.0,0.07%,99.93%
DNK,Denmark,1983,5120000.0,,37126.799,37076.017,50.781,50.781,18.175,0.0,14.703,17.904,0.0,190089210880.0,,189829207040.0,259998720.0,0.14%,99.86%
DNK,Denmark,1984,5116000.0,,37777.132,37724.791,52.341,52.341,16.397,0.0,18.026,17.918,0.0,193267807312.0,,193000030756.0,267776556.0,0.14%,99.86%
DNK,Denmark,1985,5114000.0,5698.679,42586.319,42522.714,63.605,63.605,16.132,0.0,27.919,19.554,0.0,217786435366.00003,29143044406.0,217461159396.0,325275970.0,0.15%,99.85%
DNK,Denmark,1986,5115000.0,6018.199,43518.066,43406.629,111.437,111.437,15.532,0.0,68.209,27.696,0.0,222594907590.0,30783087884.999996,222024907335.0,570000255.0,0.26%,99.74%
DNK,Denmark,1987,5117000.0,5763.008,41934.572,41791.15,143.422,143.422,15.96,0.0,94.348,33.114,0.0,214579204924.0,29489311936.0,213845314550.0,733890374.0,0.34%,99.66%
DNK,Denmark,1988,5122000.0,5480.184,41432.078,41212.708,219.37,219.37,17.788,0.0,158.196,43.386,0.0,212215103516.0,28069502448.0,211091490376.0,1123613140.0,0.53%,99.47%
